id,accept_final_offers,accepting_final_offers_end_at,accepting_final_offers_start_at,accepting_final_offers_initial_offer,active_listing_valuation_id,asset,buy_now_price,buy_now_price_multiple,buy_now_price_multiple_source,custom_earnings_by_region_chart,default_buy_now_price,earnings_file,expiration,featured_source,generic_financials,hidden,included_rights,is_eligible_to_withdraw_offers_placed_before_update,is_featured,is_in_feature_queue,is_owner,is_track_list_hidden,kind,marketplace_median,marketplace_median_multiplier,marketplace_median_source,minimum_price,offers_awaiting_acceptance,offers_received_count,other_info,owner_last_active_date,performing_artist_analysis,proxy_increment_amount,published_date,requested_buy_now_price,royx_take,seller_id,state,term,term_expiration,term_return_amount,thumbnail_large,title,track_count,unique_bidder_count,valuation_description,last_websocket_message_published_at,Listing ID
3834,TRUE,,,,242683,5375,150000,8.11,ltm,,167400,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"***,***",,,50000,FALSE,5,,2021-03-05T17:05:01.883193Z,,1000,2021-02-22T21:04:05.820034Z,,0.15,49407,filled,life_of_rights,,,,"J. Cole - ""Wet Dreamz""",1,3,,2025-01-16T20:26:35.412743Z,3834
3659,TRUE,,,,239768,6234,7608.7,6.44,ltm,,4800,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,secondary_listing,"*,***",,,6500,FALSE,15,,2021-02-25T21:05:48.376608Z,,100,2020-12-16T16:11:29.962987Z,,0.08,59783,filled,partial_10_year,2029-01-18T07:00:00Z,,,10-Year-Old Hip-Hop/Electronica,3,8,,2025-01-16T20:26:35.412743Z,3659
3830,TRUE,,,,242134,7521,14957.26,10.25,ltm,,11000,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,secondary_listing,"*,***",,,13000,FALSE,6,,2021-02-25T21:20:51.480629Z,,100,2021-02-19T21:04:29.086652Z,,0.064,55496,filled,life_of_rights,,,,Hip-Hop Featuring Jase Harley,65,2,,2025-01-16T20:26:35.412743Z,3830
3771,TRUE,,,,239660,7194,13000,11.74,ltm,,11200,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"*,***",,,5000,FALSE,15,,2021-02-26T21:07:46.871815Z,,100,2021-01-25T22:23:22.230308Z,,0.15,28684,filled,life_of_rights,,,,Hit Single from Cage the Elephant,1,10,,2025-01-16T20:26:35.412743Z,3771
3758,TRUE,,,,239243,7246,27250,10.85,ltm,,21300,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,secondary_listing,"**,***",,,24000,FALSE,10,,2021-02-19T18:58:52.946559Z,,200,2021-01-22T20:56:55.394109Z,,0.064,41690,filled,life_of_rights,,,,Established Rock Catalog Featuring Tantric,123,8,,2025-01-16T20:26:35.412743Z,3758
3817,TRUE,,,,239267,7484,21367.52,10.7,ltm,,25700,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,secondary_listing,"**,***",,,7520.02,FALSE,13,,2021-02-22T17:35:55.301432Z,,100,2021-02-12T21:15:10.855175Z,,0.064,52107,filled,life_of_rights,,,,1979 Hit Dance/Disco Single,31,6,,2025-01-16T20:26:35.412743Z,3817
3808,TRUE,,,,238094,7173,87000,5.88,ltm,,99200,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"**,***",,,25000,FALSE,4,,2021-02-16T22:49:17.380519Z,,800,2021-02-10T21:23:47.250680Z,,0.15,85916,filled,life_of_rights,,,,"Publishing Royalties from Machine Gun Kelly's ""Bloom""",3,3,,2025-01-16T20:26:35.412743Z,3808
3812,TRUE,,,,238097,7175,77000,5.84,ltm,,88300,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"**,***",,,25000,FALSE,1,,2021-02-16T22:43:42.373356Z,,700,2021-02-11T15:33:20.963216Z,,0.15,85915,filled,life_of_rights,,,,Publishing Royalties: Machine Gun Kelly,3,1,,2025-01-16T20:26:35.412743Z,3812
3811,TRUE,,,,238554,7461,47500,6.86,ltm,,46400,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"**,***",,,20000,FALSE,1,,2021-02-22T16:13:21.881288Z,,400,2021-02-11T15:25:57.026541Z,,0.15,85915,filled,life_of_rights,,,,Songwriter Royalties: Machine Gun Kelly,3,1,,2025-01-16T20:26:35.412743Z,3811
3807,TRUE,,,,237550,7407,38500,6.87,ltm,,37600,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"**,***",,,10000,FALSE,3,,2021-02-17T21:46:17.459095Z,,300,2021-02-10T00:59:54.091314Z,,0.15,85916,filled,life_of_rights,,,,"Tracks from Machine Gun Kelly's ""Bloom""",3,2,,2025-01-16T20:26:35.412743Z,3807
3776,TRUE,,,,236119,7299,,,,,445000,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,secondary_listing,"***,***",,,121113.61,FALSE,5,,2021-02-08T18:49:18.830685Z,,3400,2021-01-28T17:19:09.386148Z,,0.064,39490,filled,life_of_rights,,,,Lovelytheband’s “Broken” — Songwriter Royalties,1,2,,2025-01-16T20:26:35.412743Z,3776
3571,TRUE,,,,233305,6487,11000,2.68,ltm,,13800,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,secondary_listing,"**,***",,,10500,FALSE,14,,2021-02-17T20:51:32.829699Z,,300,2020-10-23T21:30:08.265080Z,,0.08,28887,filled,partial_10_year,2030-09-04T22:41:31.830129Z,,,"""Back To Love"" by Chris Brown",1,7,,2025-01-16T20:26:35.412743Z,3571
3529,TRUE,,,,233302,6298,27777.78,4.61,ltm,,29200,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,secondary_listing,"**,***",,,9481.93,FALSE,17,,2021-02-15T18:53:15.542063Z,,400,2020-09-22T17:29:37.684003Z,,0.064,28022,filled,partial_10_year,2029-08-08T06:00:00Z,,,"Fergie Hit ""L.A. Love"" and More Streaming Heavy Royalties",314,7,,2025-01-16T20:26:35.412743Z,3529
3090,TRUE,,,,230542,4353,9782.61,6.73,ltm,,,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,secondary_listing,,,,9201.8,FALSE,29,"<p><strong>*This catalog&rsquo;s earnings rely on theme music used in news programs that lack the opportunity for ongoing syndication.</strong></p>

<p>Previous transaction: <a href=""https://auctions.royaltyexchange.com/auctions/theme-music-from-abcs-america-this-morning/"" target=""_blank"">Theme Music from ABC&#39;s America This Morning</a> closed on 8/21/2018 at $21,500 (4.41x).</p>",2021-02-17T20:52:52.073700Z,,100,2020-02-20T00:23:47.393823Z,,0.08,39698,filled,life_of_rights,,,,Theme Music from ABC’s America This Morning,30,16,,2025-01-16T20:26:35.412743Z,3090
3795,TRUE,,,,235328,4054,7000,5.83,ltm,,7400,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"*,***",,,1200.43,FALSE,2,,2021-02-23T22:38:31.096969Z,,100,2021-02-04T21:15:36.434960Z,,0.15,62060,filled,10_year,2031-02-04T22:29:34.190730Z,,,"Busta Rhymes, Juvenile, Slim Thug, and More",27,2,,2025-01-16T20:26:35.412743Z,3795
3788,TRUE,,,,233159,7312,4500,3.17,ltm,,6100,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"*,***",,,1420.11,FALSE,1,"<p><em><strong>Please Note:&nbsp;</strong></em></p>

<p><em>The spike in earnings during Q1 2020 is&nbsp;the result of irregular international payments.</em></p>",2021-02-11T19:37:00.608247Z,,100,2021-02-03T18:44:50.084367Z,,0.15,22782,filled,life_of_rights,,,,Pop from Kristinia DeBarge and More,30,1,,2025-01-16T20:26:35.412743Z,3788
3764,TRUE,,,,233384,7263,38000,10.75,ltm,,34300,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"**,***",,,34000,FALSE,13,,2021-02-10T20:52:41.368414Z,,200,2021-01-22T20:36:36.741335Z,,0.15,86301,filled,30_year,2051-01-31T13:24:02.959244Z,,,Legendary Hip-Hop: Ja Rule,109,6,,2025-01-16T20:26:35.412743Z,3764
3694,TRUE,,,,230672,7070,300000,9.83,ltm,,276200,,2021-01-31T07:00:00Z,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"***,***",,,40000,FALSE,9,,2021-02-11T19:31:35.879735Z,,1600,2021-01-05T19:16:45.177381Z,,0.15,85661,filled,life_of_rights,,,,"Platinum EDM: Kygo - ""Firestone""",1,4,,2025-01-16T20:26:35.412743Z,3694
3780,TRUE,,,,233156,7308,10000,6.87,ltm,,11000,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"*,***",,,5000,FALSE,4,,2021-02-08T19:30:16.014002Z,,100,2021-01-29T15:59:14.455279Z,,0.15,82655,filled,life_of_rights,,,,Platinum Hit by Rae Sremmurd and More,19,3,,2025-01-16T20:26:35.412743Z,3780
3728,TRUE,,,,230693,7174,127000,10.68,ltm,,122200,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"***,***",,,12000,FALSE,10,,2021-03-22T19:22:12.077433Z,,600,2021-01-14T20:07:12.378085Z,,0.1,86470,filled,life_of_rights,,,,Consistent Mac Miller & Wiz Khalifa Royalties,98,4,,2025-01-16T20:26:35.412743Z,3728
3633,TRUE,,,,230644,6855,100000,3.73,ltm,,133600,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"***,***",,,24000,FALSE,11,,2021-02-01T19:26:46.759300Z,,1400,2020-12-09T21:48:55.778039Z,,0.15,74188,filled,10_year,2031-01-26T18:21:22.108127Z,,,Streaming Reggaeton and Latin Hip-Hop,77,6,,2025-01-16T20:26:35.412743Z,3633
3770,TRUE,,,,231183,7273,20000,6.34,ltm,,23800,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"**,***",,,3156.16,FALSE,2,,2021-02-01T20:37:10.478220Z,,200,2021-01-25T20:25:36.594917Z,,0.15,87324,filled,life_of_rights,,,,Established Global Electronic & Pop,6,2,,2025-01-16T20:26:35.412743Z,3770
2811,TRUE,,,,227842,2826,6358.7,17.81,ltm,,1500,,,,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,secondary_listing,"*,***",,,2102.68,FALSE,38,"<p>Previous transaction: <a href=""https://auctions.royaltyexchange.com/auctions/contemporary-christian-gospel-collection/"" target=""_blank""><u>Contemporary Christian &amp; Gospel Collection</u></a> closed on 6/24/2019 at $5,050 (3.02x).</p>",2021-01-28T17:25:25.456149Z,,100,2020-02-20T00:12:25.072592Z,,0.08,52709,filled,partial_10_year,2029-06-24T00:00:00Z,,,Contemporary Christian & Gospel Collection,20,20,,2025-01-16T20:26:35.412743Z,2811
3730,TRUE,,,,228032,7177,54347.83,14.5,ltm,,36800,,,,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,secondary_listing,"**,***",,,40000,FALSE,5,,2021-01-29T22:21:00.824810Z,,200,2021-01-14T19:58:13.346415Z,,0.08,26292,filled,life_of_rights,,,,"Drake's Multi-Platinum Hit ""Best I Ever Had""",1,5,,2025-01-16T20:26:35.412743Z,3730
3745,TRUE,,,,228521,7169,10850,8.24,ltm,,13700,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"**,***",,,1500,FALSE,4,,2021-01-20T23:09:56.751545Z,,100,2021-01-18T18:35:28.919153Z,,0.15,84492,filled,life_of_rights,,,,"Publishing Royalties: ""2012"" by Chris Brown",1,4,,2025-01-16T20:26:35.412743Z,3745
3707,TRUE,,,,228015,7016,,,,,13400,,,,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,secondary_listing,"**,***",,,3411.37,FALSE,23,,2021-01-17T00:57:04.051289Z,,100,2021-01-11T21:45:42.810202Z,,0.064,23071,filled,life_of_rights,,,,20-Year-Old R&B and Hip-Hop,57,10,,2025-01-16T20:26:35.412743Z,3707
3743,TRUE,,,,228040,7203,15000,9.15,ltm,,11000,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"*,***",,,1500,FALSE,6,,2021-02-08T16:29:47.247626Z,,100,2021-01-15T23:09:15.958406Z,,0.15,86561,filled,life_of_rights,,,,Performance Royalties: Taylor Acorn,8,4,,2025-01-16T20:26:35.412743Z,3743
3742,TRUE,,,,227810,7202,7150,8.67,ltm,,7200,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"*,***",,,1000,FALSE,1,,2021-01-22T23:45:28.808896Z,,100,2021-01-15T22:51:28.656274Z,,0.15,84492,filled,life_of_rights,,,,"""2012"" by Chris Brown",1,1,,2025-01-16T20:26:35.412743Z,3742
3634,TRUE,,,,225087,6858,13043.48,4.75,ltm,,11300,,2021-02-14T07:00:00Z,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,secondary_listing,"*,***",,,9000,FALSE,19,,2021-01-18T17:29:53.644958Z,,200,2020-12-09T22:12:59.304773Z,,0.08,35499,filled,partial_10_year,2029-06-05T06:00:00Z,,,Migos Publishing Royalties,13,3,,2025-01-16T20:26:35.412743Z,3634
3314,TRUE,,,,222315,5320,320512.82,7.77,ltm,,276300,,,,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,secondary_listing,"***,***",,,317000,FALSE,21,"<p>Previous transaction: <a href=""https://auctions.royaltyexchange.com/auctions/pop-from-jason-derulo-pitbull-camilla-cabello/"" target=""_blank"">Pop From Jason Derulo, Pitbull, Camila Cabello</a> closed on 2/7/2020 at $275,000 (3.56x).</p>",2021-01-11T17:40:48.202033Z,,2100,2020-04-15T14:33:37.238786Z,,0.064,39617,filled,life_of_rights,,,,"Pop From Jason Derulo, Pitbull, Camila Cabello",30,12,,2025-01-16T20:26:35.412743Z,3314
3627,TRUE,,,,219686,6831,91176.47,8.26,ltm,,98900,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"**,***",,,12000,FALSE,5,"<p>MATCHING RIGHT</p>

<p>This seller&#39;s publisher holds a matching right on any sale of the income generated by this catalog. The publisher will have the opportunity to match the winning bid after this auction closes. If you are the winning bidder, the publisher must first decline their matching right before you will be able to complete your purchase. For more information on how the matching right works, please email:&nbsp;<a href=""mailto:info@royaltyexchange.com"" rel=""noopener noreferrer"" target=""_blank"">info@royaltyexchange.com</a></p>
",2021-04-14T22:28:51.626703Z,,600,2020-12-07T22:12:20.251288Z,,0.15,81724,filled,life_of_rights,,,,"Contemporary Christian and Pop Rock: Big Daddy Weave, OBB",3,3,,2025-01-16T20:26:35.412743Z,3627
3628,TRUE,,,,219687,6844,87000,8.55,ltm,,92100,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"**,***",,,12000,FALSE,3,"<p>MATCHING RIGHT<br />
This seller&#39;s publisher holds a matching right on any sale of the income generated by this catalog. The publisher will have the opportunity to match the winning bid after this auction closes. If you are the winning bidder, the publisher must first decline their matching right before you will be able to complete your purchase. For more information on how the matching right works, please email:&nbsp;<a href=""mailto:info@royaltyexchange.com"" rel=""noopener noreferrer"" target=""_blank"">info@royaltyexchange.com</a></p>

<p>&nbsp;</p>

<p><em>*International denotes royalties earned outside the United States including income from radio, streaming platforms, TV/film, live concerts and other international sources.</em></p>
",2021-02-04T18:04:45.071213Z,,600,2020-12-07T22:12:10.178865Z,,0.15,81724,filled,life_of_rights,,,,"Contemporary Christian: Big Daddy Weave, Ellie Holcomb",8,2,,2025-01-16T20:26:35.412743Z,3628
3482,TRUE,,,,216917,6144,11999.99,5.58,ltm,,9600,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,secondary_listing,"*,***",,,11000,FALSE,22,"<p>Previous transaction: <a href=""https://auctions.royaltyexchange.com/auctions/streaming-driven-hip-hop-catalog/"" target=""_blank"">Streaming-Driven Hip-Hop Catalog</a> closed on 1/9/2019 at $12,800 (4.21x).</p>",2020-12-22T17:45:21.552146Z,,200,2020-08-24T21:07:26.864757Z,,0.064,28770,filled,partial_10_year,2029-01-09T07:00:00Z,,,Streaming-Driven Hip-Hop Catalog,46,9,,2025-01-16T20:26:35.412743Z,3482
3663,TRUE,,,,216188,6899,12000,0.76,ltm,,55900,,2021-02-14T07:00:00Z,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"**,***",,,3000,FALSE,5,"<p><u><strong>PLEASE NOTE</strong></u>: The earnings spike in Q3 2020&nbsp;is the result of a&nbsp;non-recurring Sync&nbsp;payment of $12,188 for the song &quot;Jefe.&quot; More detailed information can be found in the Raw Data file.</p>
",2021-01-05T18:51:50.465847Z,,800,2020-12-17T21:29:18.111963Z,,0.15,64400,filled,10_year,2030-12-18T19:39:20.296385Z,,,"Publishing Royalties: T.I., Meek Mill, Yo Gotti",14,1,,2025-01-16T20:26:35.412743Z,3663
3642,TRUE,,,,214465,6887,5795.94,6.69,ltm,,3700,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,secondary_listing,"*,***",,,4000,FALSE,6,,2020-12-22T17:37:49.905411Z,,100,2020-12-14T21:21:25.594232Z,,0.064,55496,filled,life_of_rights,,,,Diverse R&B Catalog,92,4,,2025-01-16T20:26:35.412743Z,3642
3667,TRUE,,,,216169,6871,5978.26,6.63,ltm,,4700,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,secondary_listing,"*,***",,,4000,FALSE,4,,2020-12-22T17:43:30.554585Z,,100,2020-12-17T22:39:49.961875Z,,0.08,74080,filled,partial_10_year,2029-04-10T06:00:00Z,,,"""I Wanna Be A Cowboy"" From Boys Don't Cry",13,2,,2025-01-16T20:26:35.412743Z,3667
3645,TRUE,,,,214477,6892,6490.38,8.92,ltm,,4000,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,secondary_listing,"*,***",,,6000,FALSE,9,,2020-12-22T17:40:03.616916Z,,100,2020-12-14T23:05:39.369089Z,,0.064,55496,filled,life_of_rights,,,,Underground Hip-Hop: Rome Fortune,31,3,,2025-01-16T20:26:35.412743Z,3645
3157,TRUE,,,,208337,4749,32608.7,9.76,ltm,,13100,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,secondary_listing,"**,***",,,18274.32,FALSE,6,"<p>Previous transaction: <a href=""https://auctions.royaltyexchange.com/auctions/grammy-awarded-artist-chris-brown/"" target=""_blank"">Grammy-Awarded Artist Chris Brown</a> closed on 7/9/2018 at $45,600 (2.69x).</p>",2020-12-14T16:33:58.078533Z,,200,2020-02-19T19:02:27.197702Z,,0.08,26292,filled,partial_10_year,2028-07-09T06:00:00Z,,,Grammy-Awarded Artist Chris Brown,5,5,,2025-01-16T20:26:35.412743Z,3157
3606,TRUE,,,,206169,6737,475000,7.5,ltm,,391800,,2021-02-14T07:00:00Z,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"***,***",,,70000,FALSE,3,,2020-12-04T22:49:35.886279Z,,3200,2020-11-23T17:45:53.543061Z,,0.15,24035,filled,life_of_rights,,,,"Hip-Hop Publishing Royalties - A$AP Ferg, Chris Brown and more",111,2,,2025-01-16T20:26:35.412743Z,3606
3599,TRUE,,,,205655,6641,235227.27,7.17,ltm,,219600,,,,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,direct_listing,"***,***",,,120000,FALSE,15,"<p><em>International denotes royalties earned outside the United States including income from radio, streaming&nbsp;</em><em>platforms</em><em>, TV/film, live concerts&nbsp;and other international sources.</em></p>",2020-11-30T19:33:20.298815Z,,1700,2020-11-20T20:36:37.063269Z,,0.12,82491,filled,life_of_rights,,,,Post Malone & Travis Scott: Streaming-Driven Hip-Hop,94,6,,2025-01-16T20:26:35.412743Z,3599
3201,TRUE,,,,205589,4911,46195.65,5.97,ltm,,30900,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,secondary_listing,"**,***",,,11217.56,FALSE,7,"<p>Previous transaction: <a href=""https://auctions.royaltyexchange.com/auctions/international-pop-electronic-collection/"" target=""_blank"">International Pop &amp; Electronic Collection</a> closed on 12/14/2018 at $38,450 (4.32x).</p>",2020-11-25T19:38:09.801751Z,,400,2020-03-02T13:46:39.858120Z,,0.08,26292,filled,partial_10_year,2028-12-14T07:00:00Z,,,International Pop & Electronic Collection,236,5,,2025-01-16T20:26:35.412743Z,3201
3572,TRUE,,,,200848,6488,18500,5.57,ltm,,18400,,2030-08-27T00:00:00Z,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,secondary_listing,"**,***",,,0,FALSE,14,,2020-11-24T00:32:41.173285Z,,200,2020-10-23T22:03:58.506479Z,,0.08,61528,filled,partial_10_year,2030-08-27T18:01:59.355315Z,,,"""Ice Cream Paint Job"" Songwriter Royalties",3,8,,2025-01-16T20:26:35.412743Z,3572
3592,TRUE,,,,202861,6640,11413.04,4.08,ltm,,12500,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,secondary_listing,"**,***",,,10499,FALSE,4,,2020-11-24T00:26:07.439655Z,,200,2020-11-09T22:26:50.426234Z,,0.08,8166,filled,partial_10_year,2029-01-25T07:00:00Z,,,"Mac Miller - ""Someone Like You"" + More",26,3,,2025-01-16T20:26:35.412743Z,3592
3583,TRUE,,,,198796,6547,105882.35,4.32,ltm,,103100,,,,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,direct_listing,"**,***",,,61000,FALSE,15,"<p><em>*&quot;International&quot; denotes royalties earned outside the United States including income from radio, streaming platforms, TV/film, live concerts and other international sources.</em></p>",2020-11-11T22:49:46.227494Z,,1300,2020-10-30T23:13:06.667684Z,,0.15,73138,filled,life_of_rights,,,,Streaming Hip-Hop: Ski Mask The Slump God,15,6,,2025-01-16T20:26:35.412743Z,3583
3555,TRUE,,,,190591,6431,190000,8.43,ltm,,172700,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"***,***",,,22546.43,FALSE,5,,2020-11-02T20:37:30.474492Z,,1200,2020-10-13T21:25:14.034884Z,,0.15,79548,filled,life_of_rights,,,,Established Contemporary Christian Catalog,110,4,,2025-01-16T20:26:35.412743Z,3555
3563,TRUE,,,,193756,5034,30588.24,2.78,ltm,,49500,,,,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,direct_listing,"**,***",,,17051.78,FALSE,3,,2020-10-30T15:50:46.609130Z,,600,2020-10-19T20:46:51.028575Z,,0.15,66608,filled,30_year,2050-10-23T20:52:12.173807Z,,,Christian Rock and Hip-Hop,4,3,,2025-01-16T20:26:35.412743Z,3563
